Gene,ETOH_DMSO_R1,ETOH_MRTX_R1,Tam_DMSO_R1,Tam_MRTX_R1,ETOH_DMSO_R2,ETOH_MRTX_R2,Tam_DMSO_R2,Tam_MRTX_R2
Frs2,9.868428301,9.376730569,9.368394775,8.735284718,8.884913602,9.169831665,9.005163604,9.128958394
Frs3,6.82571992,6.810748757,5.646591998,6.093519066,6.48408945,6.609532887,5.732584179,6.312046534
Fry,4.415849969,4.390284017,4.727462298,5.63685689,2.633868519,3.441236399,4.729595549,5.628854094
Fryl,11.34540108,10.91477617,11.25136806,10.29689499,10.25319932,10.35394043,11.10108776,10.86320907
Fsbp,5.095715428,4.97412177,4.777983455,3.666974962,4.914494415,4.788047569,4.465363955,4.219563117
Fsd1l,4.953387349,5.32156277,5.87263428,6.173661047,6.011762852,6.046362734,6.078995138,6.52034349
Fsip1,1.651506794,2.524781453,0.959126774,2.77630642,1.624219046,1.571641822,2.937383043,1.865726534
Fst,7.557589215,8.05702415,7.812238123,9.20456323,7.541986889,8.06219603,8.42626714,8.82684538
Fstl3,10.22144217,9.462851134,7.724797695,7.093256644,8.720127935,8.018968242,7.126748609,7.076695059
Fth1,16.01595372,15.59075708,15.40418132,15.67263405,16.14099307,15.90821366,15.5093206,15.61856442
Fth1-ps,5.30557244,4.323330428,4.091721638,4.871826203,5.516619647,5.302404758,4.952842497,5.18031457
Ftl1,16.39234981,16.0525671,15.62026396,15.81348337,16.08122676,15.89321295,15.51740105,15.72472264
Ftl1-ps1,7.777714401,7.512825356,7.05721839,7.415132248,7.397987502,7.463901012,7.149486434,7.09541528
Ftl1-ps2,3.899224286,4.101526745,2.927693521,3.966006149,3.754514997,3.788767283,3.132616228,4.076138795
Ftl2-ps,3.257985693,2.264203111,3.247501513,3.773688629,3.512702516,2.982491259,2.443642934,3.419073943
Fto,11.57389301,11.10368081,10.31907093,10.19855909,10.53012623,10.4373678,10.24850572,10.36506433
Ftsj1,9.30555263,9.399255489,9.84492732,10.32239035,9.844696089,9.600218024,10.14340212,10.24024635
Ftsj3,10.30685345,10.4569564,11.26471584,11.11410929,10.84636152,10.72145134,11.31733267,11.06901035
Ftx,7.943774951,8.041486175,7.967232372,7.790421526,8.233218704,8.324330533,8.050872447,7.98863846
Fubp1,11.52283131,11.42435503,11.28669132,10.9777494,11.5148254,11.2900252,11.2105575,10.96850753
Fubp3,11.08449463,11.14788502,11.17212521,10.91428562,10.94948538,11.11055213,11.19493054,10.96469446
Fuca1,11.57034136,11.617496,11.51188043,11.84368699,11.79233727,11.83601441,11.52014743,11.78170741
Fuca2,11.46826103,11.28120215,11.51188043,11.92842221,11.44379313,11.51816829,11.55516078,11.93702491
Fundc1,9.711446393,9.605285975,9.550164423,9.671114247,9.637732385,9.780895082,9.652244047,9.655880105
Fundc2,9.564131202,9.68911244,9.464070298,9.736892362,9.730846472,9.915158223,9.490233422,9.7039416
Fuom,5.418240879,5.513986738,6.005779429,6.906524405,6.03486115,6.024672223,6.277842702,6.588002666
Furin,10.84599807,10.87733983,11.9397968,11.44905016,10.88421363,10.8239046,12.00660195,11.5688035
Fus,12.06373863,12.33741043,12.82020153,12.56595197,12.56751423,12.60568461,12.76529117,12.53038118
Fut1,7.832961406,7.564473853,5.533512723,5.356903293,7.730635706,7.542321698,5.671053823,4.993342225
Fut11,8.30294746,8.258623369,8.23925656,8.325766626,8.28230133,8.431241305,8.232225364,8.414731026
Fut2,12.70462688,12.39228966,12.38849794,12.30273312,12.17839229,12.21149798,12.43366379,12.46530402
Fut4,3.411056229,4.737484369,5.619142202,5.871214108,4.641063504,5.406706254,5.100179829,5.436702473
Fut8,8.549638256,8.705722067,9.290055529,9.178092144,8.459201215,8.780917691,9.229824547,9.096801954
Fut9,8.629823341,8.607137019,8.914408246,8.969407201,8.102668355,8.56873959,8.976837584,9.436672454
Fuz,7.206532731,7.676014274,7.448904552,8.364699314,7.509374902,7.862701074,7.444313701,8.066605548
Fv1,6.955858092,7.222569939,7.203011063,7.312664748,6.852390743,7.099058726,7.204810903,7.057728729
Fxn,7.557589215,8.180384796,8.546633894,8.745154389,8.480389018,8.447635092,8.704812587,8.536177236
Fxr1,11.92402979,11.41985528,11.1483184,11.1380286,11.38489854,11.32649405,11.09157899,11.07845081
Fxr2,11.40187194,11.26401084,11.30564906,11.21993487,11.22274484,11.08326955,11.31482025,11.21738996
Fxyd3,10.56419867,9.538595428,10.6475821,10.62551194,10.61400106,9.859577232,10.92448582,10.66285145
Fxyd4,5.878323877,5.950987162,6.005779429,5.322159203,5.890375402,5.503972878,5.702147007,5.865369743
Fxyd5,4.953387349,3.932116692,7.494937428,6.952685178,5.010837422,2.305928457,7.995472266,6.574722297
Fxyd6,5.878323877,5.683739742,3.384233317,1.9728693,6.581430141,5.862957397,2.114401213,2.178242633
Fyb,8.201640599,7.741587244,7.705350504,7.406865839,7.971142847,8.035330823,7.609222965,7.350469603
Fyco1,10.54984271,10.16832832,9.396961536,9.251482334,8.78967553,8.825506465,9.381587339,9.754876055
Fyttd1,12.25096362,11.93697231,11.51700206,11.21934494,11.95858844,11.96297113,11.46172851,11.37604685
Fzd1,7.980938498,9.112478656,9.831535307,10.12613455,8.202947058,9.206418434,9.668078403,10.00308218
Fzd10,2.074650594,1.537020172,1.938247551,3.42647974,1.624219046,2.790205635,2.711532574,3.998699243
Fzd2,8.131758575,9.08495271,9.207216925,10.20572465,8.402610902,8.965854287,9.357376451,10.02521862
Fzd3,7.086633055,7.077746336,7.582818104,6.986361628,6.687268878,7.169935257,7.226360007,7.286741038
Fzd4,9.560043862,9.69739856,9.328698053,7.894599098,8.82323119,9.032578603,9.020663241,8.003581863
Fzd5,9.915577594,9.407359952,9.477507614,9.310281339,8.995012331,8.925457316,9.417158494,9.451279663
Fzd6,8.753099025,9.276317747,9.724511909,10.21522371,8.669369567,9.341946996,9.712657376,10.16912791
Fzd7,11.65613179,11.5554888,11.02431749,10.89150798,10.91799531,11.1784262,10.74949489,10.98867541
Fzd8,5.740646681,7.482459947,7.212226109,7.969478692,6.03486115,7.355133488,6.982239127,7.767192409
Fzd9,1.050193754,2.74541698,2.516182617,2.292970411,2.044089349,0,0,1.466240516
Fzr1,10.81202943,10.90336042,10.67283324,10.54775804,11.03574287,10.6568235,10.76061469,10.49587827
G2e3,12.23278392,11.25674017,10.46690333,9.583977677,11.10490622,10.78814359,10.41961491,9.768063026
G3bp1,11.97825767,12.09553695,12.32726372,11.94457386,12.21234746,12.25143968,12.34255808,11.98455938
G3bp2,12.71707007,12.51643641,12.92094134,12.55453805,12.61331049,12.82193272,12.89541713,12.69074098
G430049J08Rik,2.074650594,2.264203111,6.221922672,4.213571538,2.368909375,1.571641822,5.39476331,4.82408794
G430095P16Rik,2.074650594,2.74541698,3.247501513,3.137713623,3.222033221,3.152136624,2.114401213,2.178242633
G6pc3,10.37939382,10.06709281,9.615869106,9.723641726,10.2507352,9.913683849,9.731618004,9.635238849
G6pd2,3.086725277,0.964193439,2.255963294,2.292970411,2.044089349,1.985005555,2.443642934,1.865726534
G6pdx,12.74209011,12.23753485,12.41791832,11.97948352,12.33721967,11.77925985,12.27275295,12.06065895
G730003C15Rik,0,3.839316169,3.384233317,4.053334092,3.051308336,3.981232466,3.132616228,3.998699243
G930009F23Rik,5.522744199,5.811378669,7.230481478,7.447732222,5.890375402,6.088789277,7.516059358,7.519412024
Gaa,11.80257472,11.50634423,11.05280894,11.0088056,11.01411242,10.83640898,10.91290384,11.1389166
Gab1,10.15524787,10.63055853,9.701793345,10.19975582,9.275140895,9.858044918,9.712657376,10.26215899
Gab2,5.797303689,5.57281851,5.473465776,6.093519066,4.700052884,4.30290867,5.573539236,5.522204618
Gabarap,13.00745522,12.68966061,12.58529503,13.1341097,12.83820258,12.78934159,12.573694,13.01742647
Gabarapl1,11.08307111,10.95955677,10.28890279,10.7557087,10.44646589,10.41148478,10.22728731,10.78031048
Gabarapl2,10.90439031,11.03014123,11.14711769,11.50094192,11.35767665,11.36530329,11.17082078,11.37125405
Gabbr1,8.713166197,8.531293057,8.528304828,8.903365215,7.922431488,8.067509557,8.601406585,8.937330069
Gabpa,11.02346317,10.75644624,10.67616691,10.19616263,10.69417347,10.68215736,10.56412721,10.41993582
Gabpb1,10.31536543,10.17665009,9.985919475,9.888561468,10.33340559,10.30866318,10.01463682,9.944918165
Gabpb2,11.82062511,11.2392531,11.0970076,10.37100598,10.69145048,10.62834272,11.06864807,10.69772642
Gabra1,1.050193754,3.1056412,3.829632355,1.9728693,0,2.568292345,3.304550997,3.53332125
Gabre,6.557046868,5.994674408,5.089356119,5.579170788,6.011762852,5.338016374,5.316551158,5.728159429
Gabrg3,1.050193754,1.94595129,1.938247551,1.9728693,3.374675903,0,1.077266385,1.865726534
Gabrp,5.904350097,5.388596566,8.740617392,9.019062668,5.549070101,5.503972878,9.391159064,9.451279663
Gabrr2,2.892361419,1.94595129,1.938247551,1.9728693,1.624219046,0,1.687091337,2.178242633
Gad1,4.850049602,3.633625333,0,0.981969675,3.051308336,1.985005555,1.687091337,1.865726534
Gad1os,7.57389712,7.642075177,6.59032376,7.312664748,7.324905654,7.099058726,6.54121805,7.09541528
Gadd45a,10.91483051,10.97531621,8.041488973,8.67804417,10.9698536,10.75064801,8.014176369,8.149559267
Gadd45b,11.83549649,11.73082025,10.53641894,11.04321292,11.2433421,11.11633187,10.48700008,10.86729963
Gadd45g,10.96669955,10.35484238,10.12048212,10.85854822,10.53114188,10.58731581,10.40078513,10.84327286
Gadd45gip1,10.31657733,10.34854263,10.09206124,10.11476002,10.59858092,10.50844034,10.07971586,9.920192362
Gak,12.97039977,12.71334716,12.29401708,11.91318243,12.36454175,12.13416221,12.14456886,12.15904038
Gal3st1,8.541369073,9.046550361,7.928619817,8.9553052,8.566128534,9.035292917,8.133032338,8.846317706
Galc,4.795465582,5.629344882,5.007033214,4.871826203,3.512702516,5.189970893,4.047929096,4.149632523
Gale,10.84347798,10.58573303,10.68777447,10.23169805,11.36053635,10.87176689,10.67014296,10.20188968
Galk1,11.5995087,11.50351176,10.56816649,9.864616405,11.75152536,11.29852328,10.39603903,9.801225434
Galk2,10.73798064,10.79247532,10.53274576,11.00058909,10.76754095,11.01958667,10.56201011,10.95511746
Galm,10.30563335,9.771477504,8.179434605,8.138763994,9.689596149,9.627456146,8.115816263,8.223753661
Galns,10.73526443,10.31662451,10.06561351,10.32019116,10.36336773,10.20519686,10.36965267,10.47279657
Galnt1,12.66211861,12.19953708,12.97370945,12.62304384,12.40360835,12.25260643,12.99529045,12.74324869
Galnt10,11.07950614,11.15452074,11.6509495,11.50288232,10.88103056,10.81761153,11.66033009,11.69767496
Galnt11,8.886386447,8.831512636,8.708417294,8.824877091,8.530005115,8.553672692,8.829735384,8.970665872
Galnt12,6.697628749,5.994674408,6.441551291,5.009218456,5.9644263,5.652793294,5.762392451,5.144808521
Galnt18,5.929915111,7.04695159,6.327456637,7.347635487,5.056698968,6.519348219,6.170770113,6.896291659
Galnt2,12.29528154,12.26817451,12.12348369,11.73479841,11.91723405,11.98068176,12.08462698,11.95443366
Galnt3,12.02719364,11.44713711,12.06014487,11.47349876,12.00465209,11.68085179,12.02669929,11.4785418
Galnt4,9.230386638,9.077353582,10.15314669,9.804529156,9.296801212,9.544148704,10.21116615,10.00926534
Galnt5,4.415849969,6.614697987,6.221922672,6.487672505,4.225228331,6.439633345,5.791597285,6.958966345
Galnt6,4.415849969,3.633625333,0,0,3.861746085,2.568292345,1.077266385,1.466240516
Galnt7,11.90844129,11.13878684,11.66988521,10.74427182,11.65279744,11.40362111,11.61611997,10.91352589
Galntl6,6.557046868,6.33774123,8.364389528,7.487472823,7.441852388,7.067583695,8.463037299,7.462865766
Galr2,2.667674102,2.74541698,2.736560896,1.9728693,3.222033221,2.568292345,1.687091337,1.865726534
Galr3,1.050193754,2.74541698,0.959126774,0,0,0.990021039,1.077266385,1.466240516
Galt,7.784737089,7.69600099,7.956305261,8.01913174,7.903732185,7.898919144,7.793745094,7.973538653
Gamt,6.074464594,6.939279237,7.502468774,8.113587669,6.627743477,6.945918186,7.480632475,7.695382195
Gan,11.03012712,10.54131245,10.45724708,9.912115584,10.14457487,10.01753872,10.17837314,10.11281538
Ganab,13.71098472,13.40890308,13.33755611,13.12594912,13.34461018,13.30331083,13.32629415,13.18506374
Ganc,8.159038326,8.236049164,8.216540717,8.467638129,7.658108719,8.06219603,8.216159604,8.641835523
Gapdh,18.10381401,17.62804428,16.56139768,15.54541268,17.60891473,17.06823301,16.42461641,15.83828524
Gapdh-ps15,4.341597482,3.740133422,3.096441072,1.560871642,3.861746085,3.441236399,2.114401213,3.009353972
Gapdh-ps16,5.797303689,5.452653491,4.777983455,3.666974962,5.304909642,4.68118774,4.788728556,3.916866015
Gapvd1,11.66899847,11.53760138,11.78281786,11.36139941,11.21328435,11.37068646,11.716611,11.52113679
Gar1,9.535273613,9.626269689,9.775134697,9.618392779,10.24455641,10.09763383,9.826386324,9.525631329
Garem1,10.43066228,10.25845014,9.283513268,8.427339632,9.552267323,9.433271976,8.925064647,8.832435772
Garin1a,9.63384654,8.79491352,5.918394982,4.424812223,8.931813266,7.346417007,5.791597285,4.682693114
Garin5a,1.050193754,3.25682234,3.730501544,3.666974962,2.368909375,3.303915968,3.94770773,3.419073943
Garnl3,8.075601044,8.523857456,9.181643117,9.471556276,7.891129961,8.109327614,9.130460493,9.504776102
Garre1,10.67133733,10.6849085,10.7641654,10.31357341,9.98175983,9.95870302,10.68772629,10.65024546
Gars,13.11043958,12.81546747,12.11613869,11.6080296,13.1769394,12.79635908,11.96113595,11.62262886
Gart,10.59947578,10.61664498,11.00323721,10.49023531,10.96159012,10.70960519,10.97468846,10.55455584
Gas2,7.734844887,7.69600099,7.02620465,6.390403164,7.730635706,7.63828389,6.943731045,6.738505335
Gas2l1,9.064293213,9.309129979,10.11680665,9.804529156,9.774385209,9.457759125,10.05884793,9.955203572
Gas2l3,11.30200728,10.43829067,9.036156318,7.50306753,9.944127158,9.574323267,8.746424305,7.835597107
Gas5,12.01268635,11.82269162,11.23789563,11.32621692,12.17026616,12.07273433,11.36364811,11.08021404
Gas6,11.63297046,12.3008985,10.8448835,11.99783107,11.23650897,11.83016487,10.85528668,11.87201173
Gas7,5.555961562,4.788019008,3.829632355,3.666974962,4.44807662,4.30290867,2.711532574,3.009353972
Gas8,7.605970112,8.294023106,9.553793577,9.782334031,8.546171734,8.620268053,9.499112928,9.63363876
Gask1b,8.346313405,9.009761785,9.089637167,8.435489886,8.574034593,8.889907584,9.251005955,8.728336453
Gata2,0,1.94595129,1.530203421,2.77630642,0,2.305928457,2.711532574,2.178242633
Gata3,5.555961562,5.85943166,5.9844245,4.871826203,5.483422459,5.372770085,5.639275725,5.108406539
Gata4,9.921961678,9.862716542,9.376614589,8.941063994,9.944127158,9.756428601,9.183754187,8.983284988
Gata5,3.257985693,2.74541698,1.530203421,0,2.857634183,3.152136624,1.687091337,2.842080403
Gata6,11.50167653,11.70228381,11.16917076,10.94386893,11.09806867,11.39519356,11.15896333,11.07668543
Gata6os,7.918456519,8.387118426,8.025895443,8.008244471,7.484422831,7.945837524,7.924738029,8.282113892
Gatad1,11.37245681,11.39510733,11.62789361,11.52691957,11.70097648,11.52494376,11.63990063,11.43786333
Gatad2a,11.65995612,11.51808669,11.56724249,11.1883312,11.42533826,11.33036704,11.55303047,11.38463396
Gatad2b,12.13588078,11.36992744,10.5262951,10.24798638,10.86178322,10.82076149,10.50364162,10.42826637
Gatb,8.675878809,8.80415071,8.839078657,8.888599274,9.000889373,9.027134608,8.750148344,8.663951821
Gatc,9.225233541,9.254020857,8.586156433,8.708630654,9.1928157,8.940015001,8.720083348,8.728336453
Gatd1,9.365331403,9.758864407,9.44269835,9.900386595,9.789742972,9.851899334,9.391159064,9.830852503
Gatd3a,10.15930634,10.18020192,9.638262046,10.10712686,10.2408364,10.30978458,9.672009986,10.00184236
Gba,9.722460312,9.624532656,9.765777241,10.14985694,9.645256625,9.728188873,9.701160224,9.964143542
Gba2,7.142370956,7.702602167,8.658728145,8.681474868,7.450467562,7.714776872,8.605523858,8.580038252
Gbe1,11.91205362,11.01165379,9.181643117,8.510703873,10.7778462,10.23028755,8.98634152,8.586669295
Gbf1,11.56116821,11.10118485,11.07760076,10.50966551,10.32757161,10.40730006,10.88522982,10.96533067
Gbp2,3.086725277,5.058882069,6.895019006,7.923860668,4.054904328,4.934819288,6.943731045,7.613329411
Gbp3,2.401420696,3.25682234,4.826795127,6.43985744,2.633868519,3.152136624,5.356187179,5.728159429
Gbp5,1.050193754,0,3.624053349,4.287475537,0,2.568292345,3.45815989,4.350009503
Gbp6,1.050193754,0.964193439,1.530203421,3.666974962,1.029542097,2.305928457,3.132616228,2.842080403
Gbp7,2.401420696,3.740133422,5.128820496,5.771722164,3.512702516,3.681962772,4.845532959,5.654328574
Gbp8,3.411056229,3.25682234,0.959126774,2.292970411,3.051308336,3.566614686,2.711532574,1.865726534
Gbp9,0,1.537020172,2.516182617,3.42647974,1.624219046,1.571641822,2.711532574,3.998699243
Gca,8.317548092,8.734996456,9.504012509,9.453610228,8.779454728,9.048788406,9.664136077,9.384350102
Gcat,9.078650395,8.665741958,8.146164938,7.63631663,9.647131569,9.070121997,8.032641079,7.433739196
Gcc1,9.026281796,9.558746367,9.97648618,10.14985694,9.336848529,9.481837575,9.949725238,10.16912791
Gcc2,10.99043323,10.82157445,10.98520795,10.50966551,10.37811865,10.59745288,10.93760952,10.82586254
Gcdh,8.524687144,8.952757836,8.92565609,9.316914173,9.006742571,8.965854287,8.970466665,9.138015822
Gcfc2,7.499014572,7.328794998,7.692238531,7.173412806,7.550025987,7.666570996,7.567620088,7.365971399
Gch1,11.05212059,11.03929687,11.09202432,10.92807042,11.50968202,11.20337942,11.19970451,10.89561334
Gchfr,4.679681785,4.101526745,6.327456637,5.797245748,5.701200683,4.887535249,6.078995138,5.522204618
Gck,5.30557244,4.929797973,5.007033214,3.289309488,5.449443358,5.565355161,3.94770773,3.916866015
Gckr,0,0.964193439,1.938247551,1.560871642,1.029542097,0.990021039,3.304550997,2.652837165
Gclc,12.84057408,12.32916879,11.87889452,11.41545055,11.88938692,11.83328758,11.77261058,11.47184121
Gclm,11.47261645,11.20479289,11.19554554,10.89298841,11.31762276,11.28547233,11.04458883,10.96278414
Gcn1,11.89997719,11.80516286,12.07474312,11.55290605,11.2371315,11.28718134,11.95791915,11.90256113
Gcnt1,9.400044739,9.08495271,9.626247516,8.771148106,9.272713996,9.425016353,9.540559942,9.008196836
Gcnt2,10.56623792,10.06068396,11.4802862,11.19554762,10.26911435,10.37123118,11.57051211,11.26622595
Gcnt3,10.06583069,9.917652618,11.85996439,10.37947983,10.89923805,10.80016269,11.84839744,10.66676835
Gcnt4,8.934541328,7.728708917,9.270339066,7.657375636,8.25796874,7.916692825,9.208327517,7.968470058
Gcsh,9.920368304,9.846415593,10.3402398,10.17806121,10.46890061,10.22078057,10.33783355,10.09082679
Gda,7.645083952,7.015485158,9.428931305,8.611261224,8.213108346,8.270055851,9.322783767,8.879099295
Gdap2,8.570106198,8.603614396,8.662094531,8.667702855,8.437697599,8.579937392,8.512113159,8.553205028
Gde1,12.14852579,12.36783902,10.99458457,11.53452768,11.79148986,12.00719229,11.02857905,11.58958518
Gdf11,7.859811277,8.185106409,8.575484489,7.541332376,8.182407223,8.507504232,8.520859419,7.942856482
Gdf15,9.348841499,8.807216677,6.005779429,5.456380669,9.505492481,8.738242363,5.762392451,4.911195735
Gdf9,2.667674102,2.524781453,2.736560896,2.968297496,2.857634183,2.305928457,3.304550997,2.434968089
Gdi1,11.4567651,11.67191061,11.50627239,11.78748657,11.53471117,11.68344967,11.52123753,11.68999722
Gdi2,15.07037503,14.53324737,14.07275428,13.78996423,14.60989686,14.48112643,14.05729755,13.86568686
Gdnf,2.074650594,2.524781453,3.247501513,2.77630642,3.512702516,2.982491259,2.711532574,3.830110394
Gdpd1,11.32446985,11.02158723,10.41097636,10.72694467,11.03860258,11.00926945,10.42195145,10.700786
Gdpd2,5.522744199,6.669637464,4.826795127,6.339193281,6.227620029,7.346417007,5.671053823,5.929372579
